,State,Year,Gender,Education,Total,Population
4762,Rajasthan,2003,Male,Middle (Upto Class-8),453,993687.0
4763,Rajasthan,2003,Male,No Education,569,969400.0
4764,Rajasthan,2003,Male,Primary (Upto Class-5),681,5263107.0
4765,Rajasthan,2004,Female,Diploma/Certificate,17,464.0
4766,Rajasthan,2004,Female,Graduate And Above,14,91995.0
4767,Rajasthan,2004,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),47,208095.0
4768,Rajasthan,2004,Female,Matriculate/Secondary (Upto Class-10),132,342997.0
4769,Rajasthan,2004,Female,Middle (Upto Class-8),188,561840.0
4770,Rajasthan,2004,Female,No Education,464,866570.0
4771,Rajasthan,2004,Female,Primary (Upto Class-5),375,3704545.0
4772,Rajasthan,2004,Male,Diploma/Certificate,11,967.0
4773,Rajasthan,2004,Male,Graduate And Above,54,212816.0
4774,Rajasthan,2004,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),116,441155.0
4775,Rajasthan,2004,Male,Matriculate/Secondary (Upto Class-10),532,671270.0
4776,Rajasthan,2004,Male,Middle (Upto Class-8),571,1056408.0
4777,Rajasthan,2004,Male,No Education,504,966787.0
4778,Rajasthan,2004,Male,Primary (Upto Class-5),681,5294793.0
4779,Rajasthan,2005,Female,Diploma/Certificate,9,540.0
4780,Rajasthan,2005,Female,Graduate And Above,13,107766.0
4781,Rajasthan,2005,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),40,234941.0
4782,Rajasthan,2005,Female,Matriculate/Secondary (Upto Class-10),160,384620.0
4783,Rajasthan,2005,Female,Middle (Upto Class-8),212,623996.0
4784,Rajasthan,2005,Female,No Education,567,865288.0
4785,Rajasthan,2005,Female,Primary (Upto Class-5),317,3812833.0
4786,Rajasthan,2005,Male,Diploma/Certificate,36,1060.0
4787,Rajasthan,2005,Male,Graduate And Above,36,240123.0
4788,Rajasthan,2005,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),180,483611.0
4789,Rajasthan,2005,Male,Matriculate/Secondary (Upto Class-10),753,729077.0
4790,Rajasthan,2005,Male,Middle (Upto Class-8),550,1119129.0
4791,Rajasthan,2005,Male,No Education,675,964174.0
4792,Rajasthan,2005,Male,Primary (Upto Class-5),616,5326479.0
4793,Rajasthan,2006,Female,Diploma/Certificate,3,616.0
4794,Rajasthan,2006,Female,Graduate And Above,10,123537.0
4795,Rajasthan,2006,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),23,261787.0
4796,Rajasthan,2006,Female,Matriculate/Secondary (Upto Class-10),84,426243.0
4797,Rajasthan,2006,Female,Middle (Upto Class-8),205,686152.0
4798,Rajasthan,2006,Female,No Education,626,864006.0
4799,Rajasthan,2006,Female,Primary (Upto Class-5),398,3921121.0
4800,Rajasthan,2006,Male,Diploma/Certificate,12,1153.0
4801,Rajasthan,2006,Male,Graduate And Above,24,267430.0
4802,Rajasthan,2006,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),203,526067.0
4803,Rajasthan,2006,Male,Matriculate/Secondary (Upto Class-10),412,786884.0
4804,Rajasthan,2006,Male,Middle (Upto Class-8),600,1181850.0
4805,Rajasthan,2006,Male,No Education,812,961561.0
4806,Rajasthan,2006,Male,Primary (Upto Class-5),841,5358165.0
4807,Rajasthan,2007,Female,Diploma/Certificate,3,692.0
4808,Rajasthan,2007,Female,Graduate And Above,34,139308.0
4809,Rajasthan,2007,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),79,288633.0
4810,Rajasthan,2007,Female,Matriculate/Secondary (Upto Class-10),152,467866.0
4811,Rajasthan,2007,Female,Middle (Upto Class-8),185,748308.0
4812,Rajasthan,2007,Female,No Education,514,862724.0
4813,Rajasthan,2007,Female,Primary (Upto Class-5),312,4029409.0
4814,Rajasthan,2007,Male,Diploma/Certificate,11,1246.0
4815,Rajasthan,2007,Male,Graduate And Above,48,294737.0
4816,Rajasthan,2007,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),411,568523.0
4817,Rajasthan,2007,Male,Matriculate/Secondary (Upto Class-10),646,844691.0
4818,Rajasthan,2007,Male,Middle (Upto Class-8),632,1244571.0
4819,Rajasthan,2007,Male,No Education,709,958948.0
4820,Rajasthan,2007,Male,Primary (Upto Class-5),687,5389851.0
4821,Rajasthan,2008,Female,Diploma/Certificate,5,768.0
4822,Rajasthan,2008,Female,Graduate And Above,34,155079.0
4823,Rajasthan,2008,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),123,315479.0
4824,Rajasthan,2008,Female,Matriculate/Secondary (Upto Class-10),192,509489.0
4825,Rajasthan,2008,Female,Middle (Upto Class-8),251,810464.0
4826,Rajasthan,2008,Female,No Education,647,861442.0
4827,Rajasthan,2008,Female,Primary (Upto Class-5),303,4137697.0
4828,Rajasthan,2008,Male,Diploma/Certificate,10,1339.0
4829,Rajasthan,2008,Male,Graduate And Above,61,322044.0
4830,Rajasthan,2008,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),479,610979.0
4831,Rajasthan,2008,Male,Matriculate/Secondary (Upto Class-10),736,902498.0
4832,Rajasthan,2008,Male,Middle (Upto Class-8),669,1307292.0
4833,Rajasthan,2008,Male,No Education,876,956335.0
4834,Rajasthan,2008,Male,Primary (Upto Class-5),759,5421537.0
4835,Rajasthan,2009,Female,Diploma/Certificate,5,844.0
4836,Rajasthan,2009,Female,Graduate And Above,32,170850.0
4837,Rajasthan,2009,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),99,342325.0
4838,Rajasthan,2009,Female,Matriculate/Secondary (Upto Class-10),209,551112.0
4839,Rajasthan,2009,Female,Middle (Upto Class-8),220,872620.0
4840,Rajasthan,2009,Female,No Education,619,860160.0
4841,Rajasthan,2009,Female,Primary (Upto Class-5),362,4245985.0
4842,Rajasthan,2009,Male,Diploma/Certificate,14,1432.0
4843,Rajasthan,2009,Male,Graduate And Above,55,349351.0
4844,Rajasthan,2009,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),341,653435.0
4845,Rajasthan,2009,Male,Matriculate/Secondary (Upto Class-10),824,960305.0
4846,Rajasthan,2009,Male,Middle (Upto Class-8),628,1370013.0
4847,Rajasthan,2009,Male,No Education,860,953722.0
4848,Rajasthan,2009,Male,Primary (Upto Class-5),776,5453223.0
4849,Rajasthan,2010,Female,Diploma/Certificate,17,920.0
4850,Rajasthan,2010,Female,Graduate And Above,39,186621.0
4851,Rajasthan,2010,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),73,369171.0
4852,Rajasthan,2010,Female,Matriculate/Secondary (Upto Class-10),177,592735.0
4853,Rajasthan,2010,Female,Middle (Upto Class-8),254,934776.0
4854,Rajasthan,2010,Female,No Education,607,858878.0
4855,Rajasthan,2010,Female,Primary (Upto Class-5),373,4354273.0
4856,Rajasthan,2010,Male,Diploma/Certificate,37,1525.0
4857,Rajasthan,2010,Male,Graduate And Above,83,376658.0
4858,Rajasthan,2010,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),259,695891.0
4859,Rajasthan,2010,Male,Matriculate/Secondary (Upto Class-10),682,1018112.0
4860,Rajasthan,2010,Male,Middle (Upto Class-8),645,1432734.0
4861,Rajasthan,2010,Male,No Education,856,951109.0
4862,Rajasthan,2010,Male,Primary (Upto Class-5),775,5484909.0
4863,Rajasthan,2011,Female,Diploma/Certificate,17,989.0
4864,Rajasthan,2011,Female,Graduate And Above,31,202391.0
4865,Rajasthan,2011,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),83,396009.0
4866,Rajasthan,2011,Female,Matriculate/Secondary (Upto Class-10),167,634358.0
4867,Rajasthan,2011,Female,Middle (Upto Class-8),249,996926.0
4868,Rajasthan,2011,Female,No Education,458,857588.0
4869,Rajasthan,2011,Female,Primary (Upto Class-5),321,4462546.0
4870,Rajasthan,2011,Male,Diploma/Certificate,56,1616.0
4871,Rajasthan,2011,Male,Graduate And Above,87,403958.0
4872,Rajasthan,2011,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),235,738345.0
4873,Rajasthan,2011,Male,Matriculate/Secondary (Upto Class-10),596,1075918.0
4874,Rajasthan,2011,Male,Middle (Upto Class-8),705,1495448.0
4875,Rajasthan,2011,Male,No Education,626,948491.0
4876,Rajasthan,2011,Male,Primary (Upto Class-5),687,5516590.0
4877,Rajasthan,2012,Female,Diploma/Certificate,7,1065.0
4878,Rajasthan,2012,Female,Graduate And Above,58,218162.0
4879,Rajasthan,2012,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),95,422855.0
4880,Rajasthan,2012,Female,Matriculate/Secondary (Upto Class-10),192,675981.0
4881,Rajasthan,2012,Female,Middle (Upto Class-8),237,1059082.0
4882,Rajasthan,2012,Female,No Education,673,856306.0
4883,Rajasthan,2012,Female,Primary (Upto Class-5),323,4570834.0
4884,Rajasthan,2012,Male,Diploma/Certificate,37,1709.0
4885,Rajasthan,2012,Male,Graduate And Above,90,431265.0
4886,Rajasthan,2012,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),266,780801.0
4887,Rajasthan,2012,Male,Matriculate/Secondary (Upto Class-10),702,1133725.0
4888,Rajasthan,2012,Male,Middle (Upto Class-8),625,1558169.0
4889,Rajasthan,2012,Male,No Education,868,945878.0
4890,Rajasthan,2012,Male,Primary (Upto Class-5),618,5548276.0
4891,Rajasthan,2013,Female,Diploma/Certificate,8,1141.0
4892,Rajasthan,2013,Female,Graduate And Above,33,233933.0
4893,Rajasthan,2013,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),83,449701.0
4894,Rajasthan,2013,Female,Matriculate/Secondary (Upto Class-10),209,717604.0
4895,Rajasthan,2013,Female,Middle (Upto Class-8),239,1121238.0
4896,Rajasthan,2013,Female,No Education,611,855024.0
4897,Rajasthan,2013,Female,Primary (Upto Class-5),296,4679122.0
4898,Rajasthan,2013,Male,Diploma/Certificate,47,1802.0
4899,Rajasthan,2013,Male,Graduate And Above,103,458572.0
4900,Rajasthan,2013,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),338,823257.0
4901,Rajasthan,2013,Male,Matriculate/Secondary (Upto Class-10),683,1191532.0
4902,Rajasthan,2013,Male,Middle (Upto Class-8),679,1620890.0
4903,Rajasthan,2013,Male,No Education,862,943265.0
4904,Rajasthan,2013,Male,Primary (Upto Class-5),642,5579962.0
4905,Rajasthan,2014,Female,Diploma/Certificate,11,1217.0
4906,Rajasthan,2014,Female,Graduate And Above,28,249704.0
4907,Rajasthan,2014,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),75,476547.0
4908,Rajasthan,2014,Female,Matriculate/Secondary (Upto Class-10),151,759227.0
4909,Rajasthan,2014,Female,Middle (Upto Class-8),188,1183394.0
4910,Rajasthan,2014,Female,No Education,434,853742.0
4911,Rajasthan,2014,Female,Primary (Upto Class-5),293,4787410.0
4912,Rajasthan,2014,Female,Professionals (Mba; Etc.),7,19519.0
4913,Rajasthan,2014,Female,Status Not Known,37,77419.0
4914,Rajasthan,2014,Male,Diploma/Certificate,36,1895.0
4915,Rajasthan,2014,Male,Graduate And Above,77,485879.0
4916,Rajasthan,2014,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),330,865713.0
4917,Rajasthan,2014,Male,Matriculate/Secondary (Upto Class-10),650,1249339.0
4918,Rajasthan,2014,Male,Middle (Upto Class-8),567,1683611.0
4919,Rajasthan,2014,Male,No Education,840,940652.0
4920,Rajasthan,2014,Male,Primary (Upto Class-5),611,5611648.0
4921,Rajasthan,2014,Male,Professionals (Mba; Etc.),8,69619.0
4922,Rajasthan,2014,Male,Status Not Known,116,171639.0
4923,Sikkim,2001,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),1,2187.0
4924,Sikkim,2001,Female,Matriculate/Secondary (Upto Class-10),3,3969.0
4925,Sikkim,2001,Female,Middle (Upto Class-8),4,8376.0
4926,Sikkim,2001,Female,No Education,10,14009.0
4927,Sikkim,2001,Female,Primary (Upto Class-5),14,46475.0
4928,Sikkim,2001,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),4,2760.0
4929,Sikkim,2001,Male,Matriculate/Secondary (Upto Class-10),1,4138.0
4930,Sikkim,2001,Male,Middle (Upto Class-8),7,8288.0
4931,Sikkim,2001,Male,No Education,32,14314.0
4932,Sikkim,2001,Male,Primary (Upto Class-5),18,49151.0
4933,Sikkim,2002,Female,Graduate And Above,2,815.0
4934,Sikkim,2002,Female,Matriculate/Secondary (Upto Class-10),8,4301.0
4935,Sikkim,2002,Female,Middle (Upto Class-8),8,8910.0
4936,Sikkim,2002,Female,No Education,2,13965.0
4937,Sikkim,2002,Female,Primary (Upto Class-5),4,46780.0
4938,Sikkim,2002,Male,Graduate And Above,2,1113.0
4939,Sikkim,2002,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),17,3021.0
4940,Sikkim,2002,Male,Matriculate/Secondary (Upto Class-10),15,4448.0
4941,Sikkim,2002,Male,Middle (Upto Class-8),9,8672.0
4942,Sikkim,2002,Male,No Education,5,14241.0
4943,Sikkim,2002,Male,Primary (Upto Class-5),6,49443.0
4944,Sikkim,2003,Female,Middle (Upto Class-8),7,9444.0
4945,Sikkim,2003,Female,No Education,11,13921.0
4946,Sikkim,2003,Female,Primary (Upto Class-5),19,47085.0
4947,Sikkim,2003,Male,Diploma/Certificate,2,15.0
4948,Sikkim,2003,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),1,3282.0
4949,Sikkim,2003,Male,Matriculate/Secondary (Upto Class-10),2,4758.0
4950,Sikkim,2003,Male,Middle (Upto Class-8),12,9056.0
4951,Sikkim,2003,Male,No Education,23,14168.0
4952,Sikkim,2003,Male,Primary (Upto Class-5),28,49735.0
4953,Sikkim,2004,Female,Matriculate/Secondary (Upto Class-10),14,4965.0
4954,Sikkim,2004,Female,Middle (Upto Class-8),21,9978.0
4955,Sikkim,2004,Female,Primary (Upto Class-5),7,47390.0
4956,Sikkim,2004,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),7,3543.0
4957,Sikkim,2004,Male,Matriculate/Secondary (Upto Class-10),11,5068.0
4958,Sikkim,2004,Male,Middle (Upto Class-8),24,9440.0
4959,Sikkim,2004,Male,Primary (Upto Class-5),14,50027.0
4960,Sikkim,2005,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),1,3539.0
4961,Sikkim,2005,Female,Matriculate/Secondary (Upto Class-10),7,5297.0
4962,Sikkim,2005,Female,Middle (Upto Class-8),8,10512.0
4963,Sikkim,2005,Female,No Education,12,13833.0
4964,Sikkim,2005,Female,Primary (Upto Class-5),19,47695.0
4965,Sikkim,2005,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),1,3804.0
4966,Sikkim,2005,Male,Matriculate/Secondary (Upto Class-10),4,5378.0
4967,Sikkim,2005,Male,Middle (Upto Class-8),10,9824.0
4968,Sikkim,2005,Male,No Education,26,14022.0
4969,Sikkim,2005,Male,Primary (Upto Class-5),21,50319.0
4970,Sikkim,2006,Female,Matriculate/Secondary (Upto Class-10),2,5629.0
4971,Sikkim,2006,Female,Middle (Upto Class-8),3,11046.0
4972,Sikkim,2006,Female,No Education,35,13789.0
4973,Sikkim,2006,Female,Primary (Upto Class-5),7,48000.0
4974,Sikkim,2006,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),2,4065.0
4975,Sikkim,2006,Male,Matriculate/Secondary (Upto Class-10),17,5688.0
4976,Sikkim,2006,Male,Middle (Upto Class-8),15,10208.0
4977,Sikkim,2006,Male,No Education,24,13949.0
4978,Sikkim,2006,Male,Primary (Upto Class-5),40,50611.0
4979,Sikkim,2007,Female,Diploma/Certificate,2,18.0
4980,Sikkim,2007,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),1,4215.0
4981,Sikkim,2007,Female,Matriculate/Secondary (Upto Class-10),3,5961.0
4982,Sikkim,2007,Female,Middle (Upto Class-8),5,11580.0
4983,Sikkim,2007,Female,No Education,21,13745.0
4984,Sikkim,2007,Female,Primary (Upto Class-5),6,48305.0
4985,Sikkim,2007,Male,Diploma/Certificate,4,27.0
4986,Sikkim,2007,Male,Graduate And Above,5,2438.0
4987,Sikkim,2007,Male,Matriculate/Secondary (Upto Class-10),4,5998.0
4988,Sikkim,2007,Male,Middle (Upto Class-8),15,10592.0
4989,Sikkim,2007,Male,No Education,36,13876.0
4990,Sikkim,2007,Male,Primary (Upto Class-5),20,50903.0
4991,Sikkim,2008,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),5,4553.0
4992,Sikkim,2008,Female,Matriculate/Secondary (Upto Class-10),2,6293.0
4993,Sikkim,2008,Female,Middle (Upto Class-8),12,12114.0
4994,Sikkim,2008,Female,No Education,12,13701.0
4995,Sikkim,2008,Female,Primary (Upto Class-5),40,48610.0
4996,Sikkim,2008,Male,Diploma/Certificate,2,30.0
4997,Sikkim,2008,Male,Graduate And Above,1,2703.0
4998,Sikkim,2008,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),4,4587.0
4999,Sikkim,2008,Male,Matriculate/Secondary (Upto Class-10),42,6308.0
5000,Sikkim,2008,Male,Middle (Upto Class-8),32,10976.0
5001,Sikkim,2008,Male,No Education,80,13803.0
5002,Sikkim,2008,Male,Primary (Upto Class-5),55,51195.0
5003,Sikkim,2009,Female,Graduate And Above,1,2726.0
5004,Sikkim,2009,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),2,4891.0
5005,Sikkim,2009,Female,Matriculate/Secondary (Upto Class-10),5,6625.0
5006,Sikkim,2009,Female,Middle (Upto Class-8),17,12648.0
5007,Sikkim,2009,Female,No Education,63,13657.0
5008,Sikkim,2009,Female,Primary (Upto Class-5),31,48915.0
5009,Sikkim,2009,Male,Diploma/Certificate,1,33.0
5010,Sikkim,2009,Male,Graduate And Above,1,2968.0
5011,Sikkim,2009,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),1,4848.0
5012,Sikkim,2009,Male,Matriculate/Secondary (Upto Class-10),9,6618.0
5013,Sikkim,2009,Male,Middle (Upto Class-8),13,11360.0
5014,Sikkim,2009,Male,No Education,62,13730.0
5015,Sikkim,2009,Male,Primary (Upto Class-5),35,51487.0
5016,Sikkim,2010,Female,Diploma/Certificate,3,27.0
5017,Sikkim,2010,Female,Graduate And Above,2,2999.0
5018,Sikkim,2010,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),3,5229.0
5019,Sikkim,2010,Female,Matriculate/Secondary (Upto Class-10),8,6957.0
5020,Sikkim,2010,Female,Middle (Upto Class-8),7,13182.0
5021,Sikkim,2010,Female,No Education,9,13613.0
5022,Sikkim,2010,Female,Primary (Upto Class-5),11,49220.0
5023,Sikkim,2010,Male,Diploma/Certificate,7,36.0
5024,Sikkim,2010,Male,Graduate And Above,5,3233.0
5025,Sikkim,2010,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),11,5109.0
5026,Sikkim,2010,Male,Matriculate/Secondary (Upto Class-10),23,6928.0
5027,Sikkim,2010,Male,Middle (Upto Class-8),53,11744.0
5028,Sikkim,2010,Male,No Education,51,13657.0
5029,Sikkim,2010,Male,Primary (Upto Class-5),82,51779.0
5030,Sikkim,2011,Female,Graduate And Above,1,3264.0
5031,Sikkim,2011,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),3,5560.0
5032,Sikkim,2011,Female,Matriculate/Secondary (Upto Class-10),4,7282.0
5033,Sikkim,2011,Female,Middle (Upto Class-8),5,13714.0
5034,Sikkim,2011,Female,No Education,36,13564.0
5035,Sikkim,2011,Female,Primary (Upto Class-5),28,49514.0
5036,Sikkim,2011,Male,Diploma/Certificate,2,36.0
5037,Sikkim,2011,Male,Graduate And Above,1,3490.0
5038,Sikkim,2011,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),3,5369.0
5039,Sikkim,2011,Male,Matriculate/Secondary (Upto Class-10),2,7235.0
5040,Sikkim,2011,Male,Middle (Upto Class-8),10,12128.0
5041,Sikkim,2011,Male,No Education,52,13581.0
5042,Sikkim,2011,Male,Primary (Upto Class-5),36,52054.0
5043,Sikkim,2012,Female,Graduate And Above,3,3537.0
5044,Sikkim,2012,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),9,5898.0
5045,Sikkim,2012,Female,Matriculate/Secondary (Upto Class-10),25,7614.0
5046,Sikkim,2012,Female,Middle (Upto Class-8),25,14248.0
5047,Sikkim,2012,Female,No Education,5,13520.0
5048,Sikkim,2012,Female,Primary (Upto Class-5),15,49819.0
5049,Sikkim,2012,Male,Graduate And Above,3,3755.0
5050,Sikkim,2012,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),14,5630.0
5051,Sikkim,2012,Male,Matriculate/Secondary (Upto Class-10),35,7545.0
5052,Sikkim,2012,Male,Middle (Upto Class-8),7,12512.0
5053,Sikkim,2012,Male,No Education,5,13508.0
5054,Sikkim,2012,Male,Primary (Upto Class-5),25,52346.0
5055,Sikkim,2013,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),9,6236.0
5056,Sikkim,2013,Female,Matriculate/Secondary (Upto Class-10),11,7946.0
5057,Sikkim,2013,Female,Middle (Upto Class-8),21,14782.0
5058,Sikkim,2013,Female,No Education,1,13476.0
5059,Sikkim,2013,Female,Primary (Upto Class-5),17,50124.0
5060,Sikkim,2013,Male,Graduate And Above,1,4020.0
5061,Sikkim,2013,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),7,5891.0
5062,Sikkim,2013,Male,Matriculate/Secondary (Upto Class-10),29,7855.0
5063,Sikkim,2013,Male,Middle (Upto Class-8),31,12896.0
5064,Sikkim,2013,Male,Primary (Upto Class-5),57,52638.0
